359;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
360;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
361;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
362;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
363;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
364;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
365;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
366;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
367;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
368;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
369;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
370;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
371;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
372;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
373;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
374;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
375;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
376;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
377;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
378;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
379;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
380;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
381;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
382;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
383;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
384;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
385;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
386;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
387;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
388;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
389;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
390;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
391;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
392;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
393;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
394;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
395;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
396;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
397;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
398;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
399;[350, 400[;[300, 400[;[200, 400[;[0, 400[;[0, 800[;*
400;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
401;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
402;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
403;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
404;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
405;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
406;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
407;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
408;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
409;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
410;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
411;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
413;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
414;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
415;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
416;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
417;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
418;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
419;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
420;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
421;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
422;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
423;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
424;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
425;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
426;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
427;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
428;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
429;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
430;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
431;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
432;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
433;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
434;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
435;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
436;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
437;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
438;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
439;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
440;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
441;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
442;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
443;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
445;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
446;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
447;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
448;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
449;[400, 450[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
450;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
451;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
452;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
453;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
454;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
455;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
456;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
457;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
458;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
459;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
460;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
461;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
462;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
463;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
464;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
465;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
466;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
467;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
468;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
469;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
470;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
471;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
472;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
473;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
475;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
477;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
478;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
479;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
481;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
483;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
486;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
487;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
492;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
493;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
495;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
496;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
497;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
498;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
499;[450, 500[;[400, 500[;[400, 600[;[400, 800[;[0, 800[;*
500;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
501;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
502;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
503;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
504;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
506;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
507;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
509;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
510;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
511;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
512;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
513;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
514;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
515;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
516;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
517;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
519;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
520;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
522;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
523;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
524;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
526;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
527;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
529;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
531;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
532;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
533;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
534;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
535;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
537;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
538;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
540;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
541;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
542;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
549;[500, 550[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
552;[550, 600[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
554;[550, 600[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
556;[550, 600[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
558;[550, 600[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
563;[550, 600[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
564;[550, 600[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
565;[550, 600[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
576;[550, 600[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
577;[550, 600[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
578;[550, 600[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
580;[550, 600[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
582;[550, 600[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
584;[550, 600[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
585;[550, 600[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
586;[550, 600[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
588;[550, 600[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
594;[550, 600[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
595;[550, 600[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
597;[550, 600[;[500, 600[;[400, 600[;[400, 800[;[0, 800[;*
604;[600, 650[;[600, 700[;[600, 800[;[400, 800[;[0, 800[;*
608;[600, 650[;[600, 700[;[600, 800[;[400, 800[;[0, 800[;*
609;[600, 650[;[600, 700[;[600, 800[;[400, 800[;[0, 800[;*
610;[600, 650[;[600, 700[;[600, 800[;[400, 800[;[0, 800[;*
611;[600, 650[;[600, 700[;[600, 800[;[400, 800[;[0, 800[;*
615;[600, 650[;[600, 700[;[600, 800[;[400, 800[;[0, 800[;*
619;[600, 650[;[600, 700[;[600, 800[;[400, 800[;[0, 800[;*
620;[600, 650[;[600, 700[;[600, 800[;[400, 800[;[0, 800[;*
628;[600, 650[;[600, 700[;[600, 800[;[400, 800[;[0, 800[;*
631;[600, 650[;[600, 700[;[600, 800[;[400, 800[;[0, 800[;*
646;[600, 650[;[600, 700[;[600, 800[;[400, 800[;[0, 800[;*
654;[650, 700[;[600, 700[;[600, 800[;[400, 800[;[0, 800[;*
658;[650, 700[;[600, 700[;[600, 800[;[400, 800[;[0, 800[;*
675;[650, 700[;[600, 700[;[600, 800[;[400, 800[;[0, 800[;*
685;[650, 700[;[600, 700[;[600, 800[;[400, 800[;[0, 800[;*
700;[700, 750[;[700, 800[;[600, 800[;[400, 800[;[0, 800[;*
704;[700, 750[;[700, 800[;[600, 800[;[400, 800[;[0, 800[;*
723;[700, 750[;[700, 800[;[600, 800[;[400, 800[;[0, 800[;*
822;[800, 850[;[800, 900[;[800, 1000[;[800, 1000[;[800, 1000[;*
823;[800, 850[;[800, 900[;[800, 1000[;[800, 1000[;[800, 1000[;*
845;[800, 850[;[800, 900[;[800, 1000[;[800, 1000[;[800, 1000[;*
